"uid","genes","inCs","inRel","inDS","cls","interp"
"11703","SLC6A8","True","True","True","Likely pathogenic",
"11500","CDKL5","True","True","True","Pathogenic",
"10607","F9","True","True","True","Pathogenic",
"10606","F9","True","True","True","Likely pathogenic",
"10573","F9","True","True","True","Pathogenic",
"10253","F8","True","True","True","Pathogenic",
"10226","F8","True","True","True","Pathogenic",
"10208","F8","True","True","True","Likely pathogenic",
"10199","F8","True","True","True","Likely pathogenic",
"10167","F8","True","True","True","Likely pathogenic",
"9892","RS1","True","True","True","Uncertain significance",
"9216","HNF4A","True","True","True","Likely pathogenic",
"8813","BMPR2","True","True","True","Uncertain significance",
"8800","BMPR2","True","True","True","Likely pathogenic",
"8243","ACVRL1","True","True","True","Pathogenic",
"7888","ABCA4","True","True","True","Pathogenic",
"7879","ABCA4","True","True","True","Uncertain significance",
"7736","CYP1B1","True","True","True","Pathogenic",
"7285","DNM2","True","True","True","Pathogenic",
"6679","DYSF","True","True","True","Pathogenic",
"4677","DCLRE1C","True","True","True","Uncertain significance",
"4674","DCLRE1C","True","True","True","Pathogenic",
"4027","GAA","True","True","True","Pathogenic",
"4024","GAA","True","True","True","Pathogenic",
"3696","LDLR","True","True","True","Pathogenic",
"3694","LDLR/MIR6886","True","True","True","Pathogenic",
"3131","KCNQ1","True","True","True","Likely pathogenic",
"2233","VHL","True","True","True","Benign",
"2226","VHL","True","True","True","Pathogenic",
"2225","LOC107303340/VHL","True","True","True","Uncertain significance",
"2216","LOC107303340/VHL","True","True","True","Pathogenic",
"1966","ADA/PKIG","True","True","True","Likely pathogenic",
"1959","ADA","True","True","True","Pathogenic",
"811","APC","True","True","True","Pathogenic",
"623","PAH","True","True","True","Pathogenic",
"300","VWF","True","True","True","Pathogenic",
"296","VWF","True","True","True","Pathogenic",
"295","VWF","True","True","True","Pathogenic",
"294","VWF","True","True","True","Pathogenic",
"4060894","RS1","True","True","True","Uncertain significance",
"3893306","GCK","True","True","True","Likely pathogenic",
"3892980","APC","True","True","True","Uncertain significance",
"3791513","RUNX1","True","True","True","Likely benign",
"3791509","RUNX1","True","True","True","Likely benign",
"3791500","RUNX1","True","True","True","Likely pathogenic",
"3791497","RUNX1","True","True","True","Likely benign",
"3791495","RUNX1","True","True","True","Likely benign",
"3791481","RUNX1","True","True","True","Likely benign",
"3791475","RUNX1","True","True","True","Likely benign",
"3776168","DYSF","True","True","True","Likely pathogenic",
"3775902","RUNX1","True","True","True","Pathogenic",
"3769497","GAA","True","True","True","Likely pathogenic",
"3768773","GCK","True","True","True","Pathogenic",
"3758005","RPE65","True","True","True","Pathogenic",
"3727827","RUNX1","True","True","True","Uncertain significance",
"3727697","RUNX1","True","True","True","Likely pathogenic",
"3720746","GCK","True","True","True","Likely pathogenic",
"3720739","GCK","True","True","True","Pathogenic",
"3711611","RUNX1","True","True","True","Likely benign",
"3677022","DYSF","True","True","True","Likely pathogenic",
"3671857","RUNX1","True","True","True","Uncertain significance",
"3656666","RUNX1/RUNX1-AS1","True","True","True","Likely pathogenic",
"3645433","RUNX1","True","True","True","Likely benign",
"3638595","RUNX1","True","True","True","Likely benign",
"3620741","COCH/COCH-AS1","True","True","True","Likely pathogenic",
"3618297","RUNX1","True","True","True","Uncertain significance",
"3609795","HNF4A","True","True","True","Pathogenic",
"3602130","GCK","True","True","True","Likely pathogenic",
"3598278","RPGR","True","True","True","Pathogenic",
"3588372","GP9","True","True","True","Likely pathogenic",
"3587669","RUNX1/RUNX1-AS1","True","True","True","Pathogenic",
"3587260","HNF4A","True","True","True","Likely benign",
"3583501","GAMT","True","True","True","Pathogenic",
"3583120","GUCY2D","True","True","True","Pathogenic",
"3541717","LZTR1","True","True","True","Uncertain significance",
"3436409","RUNX1","True","True","True","Likely benign",
"3391415","ITGA2B","True","True","True","Pathogenic",
"3391411","ITGB3","True","True","True","Uncertain significance",
"3383915","GCK","True","True","True","Pathogenic",
"3381789","ABCA4/LOC126805793","True","True","True","Pathogenic",
"3372635","RUNX1","True","True","True","Likely benign",
"3367906","RUNX1","True","True","True","Likely pathogenic",
"3367214","RUNX1-AS1/RUNX1","True","True","True","Likely pathogenic",
"3365552","RUNX1","True","True","True","Likely pathogenic",
"3351124","RUNX1","True","True","True","Uncertain significance",
"3343996","CDKL5","True","True","True","Likely benign",
"3342643","RUNX1/RUNX1-AS1","True","True","True","Pathogenic",
"3338870","GCK","True","True","True","Pathogenic",
"3338831","F8","True","True","True","Likely pathogenic",
"3338659","HNF1A","True","True","True","Likely pathogenic",
"3251816","GP1BA","True","True","True","Uncertain significance",
"3251584","GP1BA","True","True","True","Likely pathogenic",
"3240390","RUNX1","True","True","True","Pathogenic",
"3235260","GAA","True","True","True","Likely pathogenic",
"3233261","IDUA","True","True","True","Likely pathogenic",
"3068220","RUNX1","True","True","True","Uncertain significance",
"3028605","RPGR","True","True","True","Likely pathogenic",
"3028600","RPGR","True","True","True","Pathogenic",
"2996309","RUNX1","True","True","True","Uncertain significance",
"2988050","RUNX1","True","True","True","Likely benign",
"2973015","AIPL1","True","True","True","Uncertain significance",
"2961353","IDUA","True","True","True","Uncertain significance",
"2932624","CEP290","True","True","True","Uncertain significance",
"2851140","RUNX1","True","True","True","Likely pathogenic",
"2844927","RUNX1","True","True","True","Likely pathogenic",
"2839740","RUNX1","True","True","True","Likely pathogenic",
"2831012","GAMT","True","True","True","Likely pathogenic",
"2825913","GAA","True","True","True","Likely pathogenic",
"2820766","SCN8A","True","True","True","Likely pathogenic",
"2795844","TP53","True","True","True","Likely benign",
"2787059","RPGR","True","True","True","Uncertain significance",
"2785684","RS1","True","True","True","Uncertain significance",
"2783241","RUNX1","True","True","True","Uncertain significance",
"2780233","ATM/C11orf65","True","True","True","Likely pathogenic",
"2780229","ATM/C11orf65","True","True","True","Pathogenic",
"2759147","RUNX1/RUNX1-AS1","True","True","True","Likely benign",
"2758378","TP53","True","True","True","Likely pathogenic",
"2757236","TP53","True","True","True","Likely pathogenic",
"2757091","RUNX1","True","True","True","Likely pathogenic",
"2754882","GCK","True","True","True","Uncertain significance",
"2738034","CAPN3","True","True","True","Likely pathogenic",
"2736405","AIPL1","True","True","True","Pathogenic",
"2736403","GP1BA","True","True","True","Likely pathogenic",
"2735005","GCK","True","True","True","Pathogenic",
"2734558","GP9","True","True","True","Likely pathogenic",
"2733942","ABCA4","True","True","True","Pathogenic",
"2714614","RUNX1","True","True","True","Uncertain significance",
"2704858","IDUA","True","True","True","Likely pathogenic",
"2703020","PIK3CD","True","True","True","Uncertain significance",
"2697350","LOC126862483/TP53/WRAP53","True","True","True","Likely pathogenic",
"2691907","F8","True","True","True","Likely pathogenic",
"2691831","GCK","True","True","True","Likely pathogenic",
"2691825","GCK","True","True","True","Pathogenic",
"2684202","GCK","True","True","True","Likely pathogenic",
"2675756","GAA","True","True","True","Likely pathogenic",
"2664365","GCK","True","True","True","Pathogenic",
"2664356","HNF4A","True","True","True","Likely pathogenic",
"2660296","RPGR","True","True","True","Benign",
"2660292","RPGR","True","True","True","Benign",
"2660291","RPGR","True","True","True","Benign",
"2652638","RUNX1","True","True","True","Likely benign",
"2634012","RUNX1","True","True","True","Likely pathogenic",
"2633732","RUNX1","True","True","True","Likely benign",
"2585078","IDUA","True","True","True","Likely pathogenic",
"2582036","ACTA1","True","True","True","Likely pathogenic",
"2581305","GCK","True","True","True","Pathogenic",
"2580866","HNF1A","True","True","True","Pathogenic",
"2580863","GCK","True","True","True","Pathogenic",
"2580860","GCK","True","True","True","Pathogenic",
"2580859","GCK","True","True","True","Pathogenic",
"2580855","GCK","True","True","True","Likely pathogenic",
"2578344","HNF4A","True","True","True","Likely pathogenic",
"2577272","RPE65","True","True","True","Uncertain significance",
"2577219","CYP1B1","True","True","True","Pathogenic",
"2575051","HNF1A","True","True","True","Pathogenic",
"2570638","GAMT","True","True","True","Pathogenic",
"2506158","SGCG","True","True","True","Uncertain significance",
"2506145","GAA","True","True","True","Uncertain significance",
"2504565","SLC6A8","True","True","True","Uncertain significance",
"2503890","GAMT","True","True","True","Likely pathogenic",
"2498386","IDUA","True","True","True","Uncertain significance",
"2446459","GAMT","True","True","True","Pathogenic",
"2446458","GAMT","True","True","True","Pathogenic",
"2446453","GAMT","True","True","True","Likely pathogenic",
"2446209","RUNX1","True","True","True","Benign",
"2440386","GAA","True","True","True","Pathogenic",
"2435494","RUNX1","True","True","True","Likely pathogenic",
"2430226","RPGR","True","True","True","Benign",
"2430225","RPGR","True","True","True","Benign",
"2430223","RPGR","True","True","True","Uncertain significance",
"2430153","RPGR","True","True","True","Uncertain significance",
"2430151","RPGR","True","True","True","Pathogenic",
"2419189","CDKL5","True","True","True","Likely pathogenic",
"2310457","LOC130068098/RPGR","True","True","True","Likely benign",
"2203496","IDUA","True","True","True","Uncertain significance",
"2202780","ABCA4","True","True","True","Pathogenic",
"2202769","RPE65","True","True","True","Likely pathogenic",
"2198440","IDUA","True","True","True","Pathogenic",
"2181706","SLC6A8","True","True","True","Uncertain significance",
"2174812","RPGR","True","True","True","Benign",
"2174248","RUNX1/RUNX1-AS1","True","True","True","Likely benign",
"2169517","GCK","True","True","True","Likely pathogenic",
"2160730","GAA","True","True","True","Likely pathogenic",
"2152271","AIPL1","True","True","True","Likely pathogenic",
"2151146","RPGR","True","True","True","Likely benign",
"2145645","GAMT","True","True","True","Uncertain significance",
"2138184","LOC130062945/GAMT","True","True","True","Pathogenic",
"2137655","CAPN3","True","True","True","Likely pathogenic",
"2136518","GCK","True","True","True","Pathogenic",
"2136509","GCK","True","True","True","Pathogenic",
"2124553","KCNQ1","True","True","True","Uncertain significance",
"2112037","RUNX1/RUNX1-AS1","True","True","True","Pathogenic",
"2105592","CDKL5","True","True","True","Pathogenic",
"2099208","RPGR","True","True","True","Likely pathogenic",
"2098360","SERPINC1","True","True","True","Likely benign",
"2094507","RUNX1","True","True","True","Pathogenic",
"2065408","GCK","True","True","True","Likely pathogenic",
"2058952","IDUA/SLC26A1","True","True","True","Uncertain significance",
"2043694","RPGR","True","True","True","Benign",
"2035290","RUNX1","True","True","True","Likely benign",
"2035147","RUNX1","True","True","True","Likely benign",
"2028290","PTEN","True","True","True","Uncertain significance",
"2025155","IDUA","True","True","True","Uncertain significance",
"2023119","RUNX1/RUNX1-AS1","True","True","True","Uncertain significance",
"2020494","DICER1","True","True","True","Likely pathogenic",
"2010905","HNF1A","True","True","True","Likely pathogenic",
"1996609","RUNX1/RUNX1-AS1","True","True","True","Uncertain significance",
"1972115","GAA","True","True","True","Likely pathogenic",
"1971169","RUNX1","True","True","True","Likely benign",
"1950175","KCNQ1","True","True","True","Uncertain significance",
"1946075","RPGR","True","True","True","Likely benign",
"1945670","GAA","True","True","True","Likely pathogenic",
"1911932","FOXG1","True","True","True","Uncertain significance",
"1879045","ITGB3","True","True","True","Pathogenic",
